state,trial,disagreement_probability
NE,693,0.027777777777777776
NE,694,0.025
NE,695,0.02711864406779661
NE,696,0.025078369905956112
NE,697,0.03339517625231911
NE,698,0.013257575757575758
NE,699,0.026262626262626262
NE,700,0.022727272727272728
NE,701,0.027079303675048353
NE,702,0.017543859649122806
NE,703,0.0219435736677116
NE,704,0.02
NE,705,0.0125
NE,706,0.02556818181818182
NE,707,0.019230769230769232
NE,708,0.021052631578947368
NE,709,0.015408320493066256
NE,710,0.03103448275862069
NE,711,0.05847953216374269
NE,712,0.034188034188034185
NE,713,0.02891156462585034
NE,714,0.037037037037037035
NE,715,0.015350877192982455
NE,716,0.017777777777777778
NE,717,0.019148936170212766
NE,718,0.016666666666666666
NE,719,0.02222222222222222
NE,720,0.03888888888888889
NE,721,0.015965166908563137
NE,722,0.026415094339622643
NE,723,0.018808777429467086
NE,724,0.023809523809523808
NE,725,0.021818181818181816
NE,726,0.03018867924528302
NE,727,0.03671328671328671
NE,728,0.019639934533551555
NE,729,0.023809523809523808
NE,730,0.022598870056497175
NE,731,0.03189792663476874
NE,732,0.020030816640986132
NE,733,0.025454545454545452
NE,734,0.02157164869029276
NE,735,0.03333333333333333
NE,736,0.028787878787878786
NE,737,0.02413793103448276
NE,738,0.032552083333333336
NE,739,0.017857142857142856
NE,740,0.019753086419753086
NE,741,0.016835016835016835
NE,742,0.030737704918032786
NE,743,0.01568627450980392
NE,744,0.02127659574468085
NE,745,0.019230769230769232
NE,746,0.02830188679245283
NE,747,0.02097902097902098
NE,748,0.03639846743295019
NE,749,0.018032786885245903
NE,750,0.0392156862745098
NE,751,0.042222222222222223
NE,752,0.015254237288135594
NE,753,0.02222222222222222
NE,754,0.021072796934865898
NE,755,0.02127659574468085
NE,756,0.024725274725274728
NE,757,0.028282828282828285
NE,758,0.023210831721470017
NE,759,0.03617021276595745
NE,760,0.019298245614035085
NE,761,0.018867924528301886
NE,762,0.017543859649122806
NE,763,0.037825059101654845
NE,764,0.02
NE,765,0.02391304347826087
NE,766,0.026365348399246705
NE,767,0.011904761904761904
NE,768,0.03439153439153439
NE,769,0.024193548387096774
NE,770,0.01775147928994083
NE,771,0.02813852813852814
NE,772,0.021103896103896104
NE,773,0.02465331278890601
NE,774,0.044
NE,775,0.019374068554396422
NE,776,0.02279202279202279
NE,777,0.020754716981132078
NE,778,0.0101010101010101
NE,779,0.019943019943019943
NE,780,0.02631578947368421
NE,781,0.021052631578947368
NE,782,0.02849389416553596
NE,783,0.018808777429467086
NE,784,0.01896551724137931
NE,785,0.014462809917355372
NE,786,0.0303030303030303
NE,787,0.019696969696969695
NE,788,0.017857142857142856
NE,789,0.018181818181818184
NE,790,0.031347962382445145
NE,791,0.01206896551724138
NE,792,0.01276595744680851
NE,793,0.027777777777777776
NE,794,0.014285714285714285
NE,795,0.018518518518518517
NE,796,0.03571428571428572
NE,797,0.02185792349726776
NE,798,0.03636363636363636
NE,799,0.020967741935483872
NE,800,0.044444444444444446
NE,801,0.025089605734767026
NE,802,0.016460905349794237
NE,803,0.023636363636363636
NE,804,0.016194331983805668
NE,805,0.022222222222222223
NE,806,0.02
NE,807,0.03206997084548105
NE,808,0.029166666666666667
NE,809,0.025454545454545455
NE,810,0.01864406779661017
NE,811,0.023728813559322035
NE,812,0.025157232704402517
NE,813,0.01616161616161616
NE,814,0.017543859649122806
NE,815,0.01785714285714286
NE,816,0.02150537634408602
NE,817,0.01818181818181818
NE,818,0.021666666666666667
NE,819,0.018867924528301886
NE,820,0.03137254901960784
NE,821,0.00439882697947214
NE,822,0.02586206896551724
NE,823,0.024509803921568627
NE,824,0.019138755980861243
NE,825,0.01515151515151515
NE,826,0.01568627450980392
NE,827,0.018145161290322582
NE,828,0.017241379310344827
NE,829,0.015432098765432098
NE,830,0.028125
NE,831,0.02564102564102564
NE,832,0.01730769230769231
NE,833,0.023923444976076555
NE,834,0.023391812865497075
NE,835,0.03153988868274583
NE,836,0.01525054466230937
NE,837,0.025757575757575757
NE,838,0.017857142857142856
NE,839,0.016771488469601678
NE,840,0.010416666666666668
NE,841,0.03639846743295019
NE,842,0.029166666666666664
NE,843,0.019230769230769232
NE,844,0.020348837209302327
NE,845,0.014106583072100314
NE,846,0.03090909090909091
NE,847,0.01939655172413793
NE,848,0.019230769230769232
NE,849,0.021739130434782608
NE,850,0.021885521885521883
NE,851,0.013333333333333332
NE,852,0.011475409836065573
NE,853,0.03809523809523809
NE,854,0.02207792207792208
NE,855,0.026666666666666665
NE,856,0.024793388429752063
NE,857,0.0260989010989011
NE,858,0.027113237639553426
NE,859,0.03875968992248062
NE,860,0.014814814814814814
NE,861,0.02127659574468085
NE,862,0.025925925925925925
NE,863,0.027777777777777776
NE,864,0.016233766233766236
NE,865,0.015384615384615385
NE,866,0.019230769230769232
NE,867,0.015873015873015872
NE,868,0.01182033096926714
NE,869,0.022222222222222223
NE,870,0.02153846153846154
NE,871,0.01864406779661017
NE,872,0.012820512820512822
NE,873,0.02
NE,874,0.02121212121212121
NE,875,0.022633744855967076
NE,876,0.03389830508474576
NE,877,0.017578125
NE,878,0.03434343434343434
NE,879,0.03993055555555555
NE,880,0.02828282828282828
NE,881,0.008928571428571428
NE,882,0.017825311942959002
NE,883,0.02465331278890601
NE,884,0.029411764705882353
NE,885,0.023504273504273504
NE,886,0.02773497688751926
NE,887,0.019230769230769232
NE,888,0.007272727272727273
NE,889,0.01016949152542373
NE,890,0.01616161616161616
NE,891,0.025157232704402517
NE,892,0.011764705882352941
NE,893,0.012121212121212121
NE,894,0.019298245614035085
NE,895,0.037037037037037035
NE,896,0.02729044834307992
NE,897,0.02886002886002886
NE,898,0.016304347826086956
NE,899,0.06444444444444444
NE,900,0.029166666666666667
NE,901,0.0275
NE,902,0.01515151515151515
NE,903,0.018867924528301886
NE,904,0.02857142857142857
NE,905,0.016771488469601678
NE,906,0.026194144838212637
NE,907,0.025
NE,908,0.02727272727272727
NE,909,0.026595744680851064
NE,910,0.02909090909090909
NE,911,0.02830188679245283
NE,912,0.03498542274052478
NE,913,0.024691358024691357
NE,914,0.014423076923076922
NE,915,0.017777777777777778
NE,916,0.025
NE,917,0.027065527065527065
NE,918,0.044
NE,919,0.05172413793103448
NE,920,0.01075268817204301
NE,921,0.016460905349794237
NE,922,0.016666666666666666
NE,923,0.01364522417153996
NE,924,0.04363636363636363
NE,925,0.026190476190476188
NE,926,0.017543859649122806
NE,927,0.013725490196078433
NE,928,0.021153846153846155
NE,929,0.021212121212121213
NE,930,0.02467343976777939
NE,931,0.02058319039451115
NE,932,0.02462121212121212
NE,933,0.027777777777777776
NE,934,0.03125
NE,935,0.024242424242424242
NE,936,0.019672131147540982
NE,937,0.02058319039451115
NE,938,0.02222222222222222
NE,939,0.037037037037037035
NE,940,0.011160714285714286
NE,941,0.002364066193853428
NE,942,0.02569169960474308
NE,943,0.024475524475524476
NE,944,0.028368794326241134
NE,945,0.024999999999999998
NE,946,0.026645768025078367
NE,947,0.01797385620915033
NE,948,0.020319303338171262
NE,949,0.018028846153846152
NE,950,0.015254237288135594
NE,951,0.018518518518518517
NE,952,0.015957446808510637
NE,953,0.018518518518518517
NE,954,0.0303030303030303
NE,955,0.027777777777777776
NE,956,0.0265625
NE,957,0.023076923076923078
NE,958,0.024425287356321837
NE,959,0.01937046004842615
NE,960,0.036057692307692304
NE,961,0.03246753246753247
NE,962,0.026936026936026935
NE,963,0.02
NE,964,0.03333333333333333
NE,965,0.03409090909090909
NE,966,0.02786885245901639
NE,967,0.015873015873015872
NE,968,0.011611030478955007
NE,969,0.025974025974025972
NE,970,0.020348837209302327
NE,971,0.025641025641025644
NE,972,0.015625
NE,973,0.022
NE,974,0.028846153846153848
NE,975,0.017241379310344827
NE,976,0.017241379310344827
NE,977,0.015873015873015872
NE,978,0.017759562841530054
NE,979,0.024242424242424242
NE,980,0.010909090909090908
NE,981,0.027777777777777776
NE,982,0.022321428571428572
NE,983,0.02666666666666667
NE,984,0.016666666666666666
NE,985,0.018808777429467086
NE,986,0.029370629370629373
NE,987,0.014516129032258065
NE,988,0.01949317738791423
NE,989,0.016203703703703703
NE,990,0.015254237288135594
NE,991,0.0196969696969697
NE,992,0.019230769230769232
NE,993,0.013257575757575758
NE,994,0.03373015873015873
NE,995,0.00980392156862745
NE,996,0.017094017094017096
NE,997,0.028273809523809524
NE,998,0.013196480938416423
NE,999,0.017045454545454544
IA,0,0.013085399449035813
IA,1,0.01075268817204301
IA,2,0.016666666666666666
IA,3,0.010303030303030303
IA,4,0.01515151515151515
IA,5,0.01564945226917058
IA,6,0.010836845273931367
IA,7,0.01330532212885154
IA,8,0.019852941176470587
IA,9,0.005128205128205128
IA,10,0.013085399449035813
IA,11,0.013768115942028985
IA,12,0.006993006993006994
IA,13,0.014935064935064935
IA,14,0.016748768472906402
IA,15,0.014788732394366197
IA,16,0.01567164179104478
IA,17,0.015333333333333332
IA,18,0.009259259259259259
IA,19,0.018140589569160998
IA,20,0.011206896551724138
IA,21,0.014972419227738377
IA,22,0.016583747927031506
IA,23,0.006216006216006216
IA,24,0.008314436885865457
IA,25,0.01015625
IA,26,0.013085399449035813
IA,27,0.012077294685990338
IA,28,0.014285714285714285
IA,29,0.016005121638924456
IA,30,0.017557251908396944
IA,31,0.01888111888111888
IA,32,0.0136986301369863
IA,33,0.006749156355455568
IA,34,0.02178649237472767
IA,35,0.020053475935828877
IA,36,0.010256410256410256
IA,37,0.007751937984496124
IA,38,0.0136986301369863
IA,39,0.00877742946708464
IA,40,0.010185185185185186
IA,41,0.007194244604316546
IA,42,0.011965811965811967
IA,43,0.012804097311139566
IA,44,0.013157894736842105
IA,45,0.012254901960784314
IA,46,0.013565891472868217
IA,47,0.017723880597014924
IA,48,0.017142857142857144
IA,49,0.02038369304556355
IA,50,0.01888111888111888
IA,51,0.012684989429175475
IA,52,0.01564945226917058
IA,53,0.019780219780219783
IA,54,0.0185546875
IA,55,0.00974025974025974
IA,56,0.010080645161290322
IA,57,0.015522875816993464
IA,58,0.015555555555555555
IA,59,0.0136986301369863
IA,60,0.012878787878787878
IA,61,0.01810344827586207
IA,62,0.015625
IA,63,0.017871017871017872
IA,64,0.010457516339869282
IA,65,0.007462686567164179
IA,66,0.019047619047619046
IA,67,0.011538461538461539
IA,68,0.016317016317016316
IA,69,0.017371163867979156
IA,70,0.012037037037037037
IA,71,0.015765765765765764
IA,72,0.017746913580246913
IA,73,0.01223021582733813
IA,74,0.014705882352941178
IA,75,0.020356234096692113
IA,76,0.014642549526270457
IA,77,0.016188373804267842
IA,78,0.00989010989010989
IA,79,0.009191176470588236
IA,80,0.01921470342522974
IA,81,0.010569105691056912
IA,82,0.011194029850746268
IA,83,0.01020408163265306
IA,84,0.014094432699083862
IA,85,0.013888888888888888
IA,86,0.005511811023622047
IA,87,0.007462686567164179
IA,88,0.011428571428571429
IA,89,0.01875
IA,90,0.015306122448979593
IA,91,0.010204081632653062
IA,92,0.019534184823441023
IA,93,0.01346801346801347
IA,94,0.013636363636363636
IA,95,0.013565891472868219
IA,96,0.012058570198105082
IA,97,0.013257575757575758
IA,98,0.011194029850746268
IA,99,0.010572139303482588
IA,100,0.014096185737976783
IA,101,0.01424694708276798
IA,102,0.012218045112781954
IA,103,0.01555023923444976
IA,104,0.013991769547325101
IA,105,0.01623931623931624
IA,106,0.016666666666666666
IA,107,0.011690647482014389
IA,108,0.014814814814814814
IA,109,0.015151515151515152
IA,110,0.01
IA,111,0.02364066193853428
IA,112,0.013380281690140845
IA,113,0.017598343685300208
IA,114,0.012335526315789474
IA,115,0.014168530947054439
IA,116,0.015527950310559006
IA,117,0.015637860082304528
IA,118,0.006493506493506494
IA,119,0.010391686650679457
IA,120,0.019083969465648856
IA,121,0.019071310116086235
IA,122,0.01773049645390071
IA,123,0.009565217391304347
IA,124,0.01020408163265306
IA,125,0.018439716312056736
IA,126,0.01307596513075965
IA,127,0.012903225806451613
IA,128,0.020703933747412008
IA,129,0.01568627450980392
IA,130,0.017718715393133997
IA,131,0.011980267794221284
IA,132,0.014336917562724014
IA,133,0.019508057675996605
IA,134,0.014084507042253521
IA,135,0.020050125313283207
IA,136,0.0182648401826484
IA,137,0.008666666666666666
IA,138,0.014985014985014986
IA,139,0.007299270072992701
IA,140,0.014492753623188406
IA,141,0.011750154607297465
IA,142,0.010144927536231885
IA,143,0.010714285714285713
IA,144,0.015476190476190477
IA,145,0.01422387136672851
IA,146,0.011111111111111112
IA,147,0.01231060606060606
IA,148,0.007284768211920529
IA,149,0.010330578512396695
IA,150,0.011363636363636364
IA,151,0.013457556935817806
IA,152,0.00962962962962963
IA,153,0.015065913370998116
IA,154,0.02060931899641577
IA,155,0.016098484848484848
IA,156,0.010036496350364963
IA,157,0.01748251748251748
IA,158,0.012727272727272728
IA,159,0.007834757834757835
IA,160,0.012987012987012986
IA,161,0.016917293233082706
IA,162,0.00684931506849315
IA,163,0.015079365079365078
IA,164,0.00945945945945946
IA,165,0.006176305446378439
IA,166,0.011074197120708748
IA,167,0.014619883040935672
IA,168,0.00984251968503937
IA,169,0.014191106906338694
IA,170,0.015540015540015542
IA,171,0.013138686131386862
IA,172,0.017226528854435832
IA,173,0.014705882352941178
IA,174,0.009523809523809525
IA,175,0.015748031496062992
IA,176,0.016865079365079364
IA,177,0.007894736842105263
IA,178,0.01812977099236641
IA,179,0.01326530612244898
IA,180,0.014598540145985403
IA,181,0.013446567586694975
IA,182,0.015287769784172662
IA,183,0.013368983957219251
IA,184,0.016282225237449117
IA,185,0.0196078431372549
IA,186,0.014166666666666666
IA,187,0.0068906115417743325
IA,188,0.01506849315068493
IA,189,0.02857142857142857
IA,190,0.009219858156028368
IA,191,0.020261437908496733
IA,192,0.011191047162270184
IA,193,0.016964285714285713
IA,194,0.014227642276422764
IA,195,0.02068345323741007
IA,196,0.008858267716535433
IA,197,0.017054263565891473
IA,198,0.016791044776119403
IA,199,0.011583011583011584
IA,200,0.014583333333333334
IA,201,0.010348583877995643
IA,202,0.012977099236641221
IA,203,0.00946969696969697
IA,204,0.014814814814814814
IA,205,0.012218045112781954
IA,206,0.012417218543046357
IA,207,0.013171225937183383
IA,208,0.009259259259259259
IA,209,0.01103230890464933
IA,210,0.012698412698412698
IA,211,0.012491325468424706
IA,212,0.01331967213114754
IA,213,0.014184397163120567
IA,214,0.017105263157894738
IA,215,0.010025062656641603
IA,216,0.017816091954022988
IA,217,0.015037593984962405
IA,218,0.008658008658008658
IA,219,0.012919896640826873
IA,220,0.011737089201877935
IA,221,0.017241379310344827
IA,222,0.014202172096908938
IA,223,0.015993265993265993
IA,224,0.016216216216216217
IA,225,0.00909090909090909
IA,226,0.013992537313432836
IA,227,0.011727078891257996
IA,228,0.014336917562724014
IA,229,0.013492063492063493
IA,230,0.016666666666666666
IA,231,0.009166666666666667
IA,232,0.017241379310344827
IA,233,0.01141826923076923
IA,234,0.014109347442680775
IA,235,0.015436241610738255
IA,236,0.018518518518518517
IA,237,0.014005602240896359
IA,238,0.01375598086124402
IA,239,0.015015015015015017
IA,240,0.012804097311139566
IA,241,0.017283950617283952
IA,242,0.020562770562770564
IA,243,0.019580419580419582
IA,244,0.021231422505307858
IA,245,0.01636520241171404
IA,246,0.01267710663683818
IA,247,0.021739130434782608
IA,248,0.014767932489451475
IA,249,0.016188373804267842
IA,250,0.01486013986013986
IA,251,0.024390243902439025
IA,252,0.012728278915329275
IA,253,0.018181818181818184
IA,254,0.011607142857142858
IA,255,0.017094017094017096
IA,256,0.019863013698630135
IA,257,0.0048828125
IA,258,0.010699588477366255
IA,259,0.015224358974358974
IA,260,0.015306122448979591
IA,261,0.01386861313868613
IA,262,0.01616915422885572
IA,263,0.0101763907734057
IA,264,0.0126953125
IA,265,0.015395894428152491
IA,266,0.014778325123152709
IA,267,0.0085995085995086
IA,268,0.013396375098502757
IA,269,0.011695906432748537
IA,270,0.011437908496732025
IA,271,0.01111111111111111
IA,272,0.017585931254996003
IA,273,0.01
IA,274,0.012068965517241381
IA,275,0.01639344262295082
IA,276,0.014705882352941176
IA,277,0.008456659619450317
IA,278,0.01450381679389313
IA,279,0.017094017094017096
IA,280,0.014184397163120567
IA,281,0.015899122807017545
IA,282,0.020344287949921755
IA,283,0.009569377990430622
IA,284,0.016118633139909737
IA,285,0.010391686650679457
IA,286,0.011661807580174927
IA,287,0.011029411764705883
IA,288,0.012781954887218044
IA,289,0.011940298507462687
IA,290,0.009694258016405667
IA,291,0.01365546218487395
IA,292,0.013975155279503106
IA,293,0.018620689655172416
IA,294,0.01358695652173913
IA,295,0.014814814814814814
IA,296,0.013787510137875101
IA,297,0.01618705035971223
IA,298,0.011709601873536299
IA,299,0.008668242710795903
IA,300,0.011450381679389313
IA,301,0.009765625
IA,302,0.01670297748729121
IA,303,0.011258278145695366
IA,304,0.01797945205479452
IA,305,0.004477611940298507
IA,306,0.01360544217687075
IA,307,0.011574074074074075
IA,308,0.015625
IA,309,0.01958955223880597
IA,310,0.012030075187969924
IA,311,0.011450381679389313
IA,312,0.011029411764705883
IA,313,0.014184397163120567
IA,314,0.020933977455716585
IA,315,0.013286713286713287
IA,316,0.009
IA,317,0.015384615384615385
IA,318,0.011750154607297465
IA,319,0.012444444444444445
IA,320,0.010340632603406326
IA,321,0.015696533682145193
IA,322,0.01678832116788321
IA,323,0.011363636363636364
IA,324,0.009774436090225564
IA,325,0.01747173689619733
IA,326,0.01
IA,327,0.013725490196078433
IA,328,0.008163265306122448
IA,329,0.012987012987012986
IA,330,0.021818181818181816
IA,331,0.016628873771730914
IA,332,0.013300492610837438
IA,333,0.011904761904761904
IA,334,0.014069264069264068
IA,335,0.014096185737976783
IA,336,0.01360544217687075
IA,337,0.015734265734265736
IA,338,0.02197802197802198
IA,339,0.013422818791946308
IA,340,0.012987012987012986
IA,341,0.008653846153846154
IA,342,0.018055555555555554
IA,343,0.012987012987012986
IA,344,0.01388888888888889
IA,345,0.01859504132231405
IA,346,0.016793893129770993
IA,347,0.010826771653543307
IA,348,0.010101010101010102
IA,349,0.01692789968652038
IA,350,0.00948905109489051
IA,351,0.008484848484848486
IA,352,0.008333333333333333
IA,353,0.012987012987012988
IA,354,0.01048951048951049
IA,355,0.022366522366522364
IA,356,0.007333333333333333
IA,357,0.0078125
IA,358,0.010638297872340425
IA,359,0.008272058823529412
IA,360,0.009154929577464789
IA,361,0.007692307692307693
IA,362,0.011627906976744186
IA,363,0.009535918626827717
IA,364,0.01048951048951049
IA,365,0.015659955257270694
IA,366,0.012878787878787878
IA,367,0.014660493827160495
IA,368,0.011805555555555555
IA,369,0.011971830985915493
IA,370,0.00877742946708464
IA,371,0.020390070921985817
IA,372,0.008689839572192513
IA,373,0.011267605633802818
IA,374,0.014096185737976783
IA,375,0.02197802197802198
IA,376,0.009615384615384616
IA,377,0.021372328458942633
IA,378,0.016546762589928057
IA,379,0.005035971223021582
IA,380,0.018464528668610303
IA,381,0.012539184952978056
IA,382,0.019425019425019424
IA,383,0.024253731343283583
IA,384,0.021825396825396828
IA,385,0.015287769784172662
IA,386,0.007507507507507508
IA,387,0.006993006993006994
IA,388,0.012698412698412698
IA,389,0.014184397163120569
IA,390,0.009523809523809523
IA,391,0.009057971014492754
IA,392,0.014830508474576272
IA,393,0.02695035460992908
IA,394,0.017261904761904763
IA,395,0.020588235294117647
IA,396,0.013266998341625208
IA,397,0.022533022533022532
IA,398,0.01366120218579235
IA,399,0.010981912144702843
IA,400,0.01282051282051282
IA,401,0.007575757575757576
IA,402,0.013059701492537313
IA,403,0.014094432699083862
IA,404,0.010557184750733138
IA,405,0.012890094979647217
IA,406,0.012977099236641221
IA,407,0.014925373134328358
IA,408,0.016917293233082706
IA,409,0.015775635407537247
IA,410,0.014184397163120567
IA,411,0.014285714285714285
IA,412,0.012096774193548387
IA,413,0.01098901098901099
IA,414,0.012686567164179105
IA,415,0.0126953125
IA,416,0.012318840579710146
IA,417,0.024166666666666666
IA,418,0.014184397163120569
IA,419,0.016317016317016316
IA,420,0.018123667377398723
IA,421,0.012345679012345678
IA,422,0.01889644746787604
IA,423,0.008291873963515753
IA,424,0.016793893129770993
IA,425,0.0125
IA,426,0.010317460317460317
IA,427,0.011690647482014389
IA,428,0.0136986301369863
IA,429,0.015925680159256803
IA,430,0.010765550239234449
IA,431,0.0072992700729927005
IA,432,0.016115351993214587
IA,433,0.010884353741496598
IA,434,0.019867549668874173
IA,435,0.008792965627498001
IA,436,0.012037037037037037
IA,437,0.013888888888888888
IA,438,0.009826152683295541
IA,439,0.013879250520471896
IA,440,0.016282987085906794
IA,441,0.01775568181818182
IA,442,0.017746913580246913
IA,443,0.0092899800928998
IA,444,0.017127799736495388
IA,445,0.014084507042253521
IA,446,0.010655737704918032
IA,447,0.015492957746478872
IA,448,0.015748031496062992
IA,449,0.015925680159256803
IA,450,0.010699588477366255
IA,451,0.00997067448680352
IA,452,0.014705882352941176
IA,453,0.013686131386861315
IA,454,0.011619462599854757
IA,455,0.014124293785310734
IA,456,0.01278976818545164
IA,457,0.017613636363636363
IA,458,0.010660980810234541
IA,459,0.017333333333333333
IA,460,0.01662292213473316
IA,461,0.012040939193257076
IA,462,0.009868421052631578
IA,463,0.0205761316872428
IA,464,0.011904761904761904
IA,465,0.011811023622047244
IA,466,0.014492753623188406
IA,467,0.014492753623188406
IA,468,0.014354066985645932
IA,469,0.018253968253968255
IA,470,0.013468013468013467
IA,471,0.01288244766505636
IA,472,0.015873015873015872
IA,473,0.009876543209876543
IA,474,0.014096185737976783
IA,475,0.01697530864197531
IA,476,0.023076923076923078
IA,477,0.009876543209876543
IA,478,0.01575456053067993
IA,479,0.020343293070565798
IA,480,0.017412935323383085
IA,481,0.00873015873015873
IA,482,0.015873015873015872
IA,483,0.024520255863539446
IA,484,0.02099737532808399
IA,485,0.018584070796460177
IA,486,0.011643835616438355
IA,487,0.013157894736842105
IA,488,0.010822510822510822
IA,489,0.014383561643835616
IA,490,0.013781223083548665
IA,491,0.02281021897810219
IA,492,0.016666666666666666
IA,493,0.008974358974358975
IA,494,0.012878787878787878
IA,495,0.015522875816993464
IA,496,0.021628498727735368
IA,497,0.017605633802816902
IA,498,0.014814814814814815
IA,499,0.011363636363636364
IA,500,0.008348794063079777
IA,501,0.015117157974300834
IA,502,0.01020408163265306
IA,503,0.011131725417439703
IA,504,0.011111111111111112
IA,505,0.00975177304964539
IA,506,0.011619462599854757
IA,507,0.01818181818181818
IA,508,0.015492957746478872
IA,509,0.012030075187969924
IA,510,0.013636363636363636
IA,511,0.01152482269503546
IA,512,0.012058570198105082
IA,513,0.01607142857142857
IA,514,0.008928571428571428
IA,515,0.015187849720223821
IA,516,0.012408759124087591
IA,517,0.016460905349794237
IA,518,0.010869565217391304
IA,519,0.014660493827160495
IA,520,0.012751677852348995
IA,521,0.014388489208633094
IA,522,0.0125
IA,523,0.017676767676767676
IA,524,0.010416666666666666
IA,525,0.014097744360902255
IA,526,0.012418300653594772
IA,527,0.012244897959183673
IA,528,0.007142857142857143
IA,529,0.012607830126078301
IA,530,0.014583333333333334
IA,531,0.010317460317460317
IA,532,0.013257575757575758
IA,533,0.01278976818545164
IA,534,0.0038314176245210726
IA,535,0.01937984496124031
IA,536,0.020370370370370372
IA,537,0.011805555555555555
IA,538,0.010714285714285714
IA,539,0.012857142857142855
IA,540,0.025193798449612403
IA,541,0.012519561815336464
IA,542,0.016791044776119403
IA,543,0.03496503496503496
IA,544,0.012345679012345678
IA,545,0.011284722222222222
IA,546,0.014285714285714285
IA,547,0.0125
IA,548,0.017424242424242425
IA,549,0.008865248226950355
IA,550,0.012121212121212121
IA,551,0.0205078125
IA,552,0.016875
IA,553,0.011811023622047244
IA,554,0.010513296227581943
IA,555,0.008461538461538461
IA,556,0.013620071684587813
IA,557,0.015384615384615385
IA,558,0.01288244766505636
IA,559,0.01598173515981735
IA,560,0.011450381679389313
IA,561,0.010869565217391304
IA,562,0.02022058823529412
IA,563,0.014559386973180079
IA,564,0.016795865633074936
IA,565,0.01056338028169014
IA,566,0.012096774193548387
IA,567,0.015053763440860216
IA,568,0.016176470588235296
IA,569,0.009933774834437085
IA,570,0.012987012987012988
IA,571,0.014583333333333334
IA,572,0.01232394366197183
IA,573,0.015364916773367477
IA,574,0.007947019867549669
IA,575,0.011940298507462687
IA,576,0.014411027568922305
IA,577,0.012260536398467433
IA,578,0.017857142857142856
IA,579,0.013227513227513227
IA,580,0.016129032258064516
IA,581,0.006396588486140725
IA,582,0.004306632213608958
IA,583,0.01118421052631579
IA,584,0.018648018648018648
IA,585,0.022794117647058822
IA,586,0.010822510822510822
IA,587,0.01484230055658627
IA,588,0.011643835616438355
IA,589,0.017736486486486486
IA,590,0.01810344827586207
IA,591,0.019907100199071003
IA,592,0.01366906474820144
IA,593,0.01488095238095238
IA,594,0.004699248120300752
IA,595,0.012254901960784314
IA,596,0.012345679012345678
IA,597,0.007936507936507936
IA,598,0.02153846153846154
IA,599,0.013209013209013208
IA,600,0.01746031746031746
IA,601,0.011198945981554678
IA,602,0.008202833706189412
IA,603,0.0173992673992674
IA,604,0.009821428571428571
IA,605,0.010080645161290322
IA,606,0.00975975975975976
IA,607,0.01360544217687075
IA,608,0.015765765765765764
IA,609,0.016666666666666666
IA,610,0.011194029850746268
IA,611,0.015625
IA,612,0.008607198748043818
IA,613,0.020610687022900764
IA,614,0.015107913669064749
IA,615,0.010948905109489052
IA,616,0.009953550099535502
IA,617,0.009379509379509378
IA,618,0.008458646616541353
IA,619,0.014840182648401826
IA,620,0.013026819923371647
IA,621,0.014756944444444444
IA,622,0.013888888888888888
IA,623,0.013888888888888888
IA,624,0.017123287671232876
IA,625,0.012608353033884948
IA,626,0.018379281537176273
IA,627,0.012557077625570776
IA,628,0.015441176470588236
IA,629,0.02
IA,630,0.009057971014492754
IA,631,0.017054263565891473
IA,632,0.0125
IA,633,0.018571428571428572
IA,634,0.01390728476821192
IA,635,0.014492753623188406
IA,636,0.008547008547008548
IA,637,0.009404388714733543
IA,638,0.010261194029850746
IA,639,0.009963768115942028
IA,640,0.01608187134502924
IA,641,0.014705882352941176
IA,642,0.012522361359570662
IA,643,0.019784172661870502
IA,644,0.015810276679841896
IA,645,0.01759530791788856
IA,646,0.013888888888888888
IA,647,0.016546762589928057
IA,648,0.013461538461538462
IA,649,0.011538461538461539
IA,650,0.012987012987012988
IA,651,0.011034482758620689
IA,652,0.018379281537176273
IA,653,0.014960629921259844
IA,654,0.00516795865633075
IA,655,0.013513513513513514
IA,656,0.015151515151515152
IA,657,0.015625
IA,658,0.013734466971877045
IA,659,0.016594516594516592
IA,660,0.011150234741784037
IA,661,0.014857142857142857
IA,662,0.012032085561497326
IA,663,0.012686567164179105
IA,664,0.015
IA,665,0.015827338129496403
IA,666,0.015151515151515152
IA,667,0.010273972602739725
IA,668,0.011111111111111112
IA,669,0.010638297872340425
IA,670,0.016339869281045753
IA,671,0.010265700483091788
IA,672,0.008547008547008546
IA,673,0.013085399449035813
IA,674,0.013043478260869565
IA,675,0.017164179104477612
IA,676,0.006617647058823529
IA,677,0.016428571428571428
IA,678,0.0101763907734057
IA,679,0.021915584415584416
IA,680,0.02127659574468085
IA,681,0.01473922902494331
IA,682,0.01488095238095238
IA,683,0.013513513513513514
IA,684,0.010683760683760684
IA,685,0.009876543209876543
IA,686,0.011791128579449748
IA,687,0.02355072463768116
IA,688,0.024475524475524476
IA,689,0.02330293819655522
IA,690,0.01422387136672851
IA,691,0.009154929577464789
IA,692,0.010185185185185184
IA,693,0.010204081632653062
IA,694,0.017777777777777778
IA,695,0.009790209790209791
IA,696,0.013992537313432836
IA,697,0.010714285714285714
IA,698,0.014655172413793103
IA,699,0.016666666666666666
IA,700,0.016260162601626018
IA,701,0.015957446808510637
IA,702,0.012531328320802004
IA,703,0.010180995475113122
